Customer ID,VMail_Message,Day_Mins,Day_Calls,Day_Charge,Eve_Mins,Eve_Calls,Eve_Charge,Night_Mins,Night_Calls,Night_Charge,Intl_Mins,total_Mins,Intl_Calls,Intl_Charge,Total_Charge,CustServ_Calls
941e32625a333cbc,26,196.5,98,33.41,175.8,111,14.94,221.8,124,9.98,13.4,607.5,5,3.62,61.95,0
79a031a5d1233d6,0,271.2,105,46.1,202.6,105,17.22,221.6,51,9.97,11.5,706.9,3,3.11,76.4,3
78e5d55a2e38a9b,0,207.2,121,35.22,292.5,104,24.86,226.3,103,10.18,8.0,734.0,1,2.16,72.42,2
5e0f754989bde47,0,300.4,94,51.07,133.2,103,11.32,197.4,94,8.88,7.2,638.2,5,1.94,73.21,2
741c5f1ff3747ae,37,229.6,123,39.03,132.3,90,11.25,211.9,76,9.54,9.5,583.3,8,2.57,62.39,2
7963598eb686fb7,20,187.5,110,31.88,169.8,94,14.43,175.3,127,7.89,12.1,544.7,4,3.27,57.47,1
948ee8e3b020c0dd,0,57.1,98,9.71,199.7,78,16.97,274.7,103,12.36,6.5,538.0,6,1.76,40.8,3
696a64ca7c5f627,0,162.1,86,27.56,155.0,86,13.18,189.7,87,8.54,11.0,517.8,9,2.97,52.25,5
7902632bc076847,0,145.0,89,24.65,175.8,102,14.94,223.7,151,10.07,16.7,561.2,3,4.51,54.17,2
695b5134281a8bb,0,159.5,123,27.12,240.8,93,20.47,210.3,76,9.46,11.4,622.0,3,3.08,60.13,1
925add1c816068cd,0,190.7,72,32.42,208.6,103,17.73,203.8,111,9.17,8.8,611.9,8,2.38,61.7,1
693bcdeccbfcfd7,20,230.6,40,39.2,189.1,58,16.07,162.2,115,7.3,9.4,591.3,2,2.54,65.11,1
6901f6fe0dcbc36,0,34.0,133,5.78,278.6,61,23.68,129.6,120,5.83,11.5,453.7,3,3.11,38.4,0
92c30b3a5ac2d755,17,193.4,112,32.88,240.6,131,20.45,248.1,98,11.16,11.4,693.5,3,3.08,67.57,5
9432795e330a1159,0,202.0,126,34.34,163.5,86,13.9,195.4,84,8.79,10.4,571.3,6,2.81,59.84,1
6f02acca1ac8a00,0,191.7,122,32.59,241.4,88,20.52,203.5,86,9.16,9.1,645.7,5,2.46,64.73,1
92cd57d4b7a7131e,26,161.3,97,27.42,250.3,110,21.28,142.4,92,6.41,6.6,560.6,8,1.78,56.89,1
930c7d6acf7aa888,0,150.6,85,25.6,119.0,128,10.12,232.9,123,10.48,6.4,508.9,2,1.73,47.93,1
9429b79df0862f52,0,184.6,102,31.38,196.0,117,16.66,226.5,122,10.19,7.8,614.9,1,2.11,60.34,1
92694e19440ab8de,0,220.7,120,37.52,270.2,95,22.97,121.6,113,5.47,8.7,621.2,5,2.35,68.31,1
74798dd255ce8b2,0,167.3,119,28.44,198.5,119,16.87,133.1,88,5.99,11.0,509.9,6,2.97,54.27,1
93d1619ddfa0b1d7,32,154.0,80,26.18,185.5,91,15.77,148.2,107,6.67,8.2,495.9,4,2.21,50.83,3
925ae1c4d566c72f,29,121.1,116,20.59,186.4,100,15.84,241.7,75,10.88,10.1,559.3,6,2.73,50.04,0
51a656385219dd0,23,182.1,94,30.96,164.6,59,13.99,128.8,102,5.8,12.7,488.2,4,3.43,54.18,3
78e14667632d8dc,0,109.6,88,18.63,137.6,108,11.7,159.7,121,7.19,11.0,417.9,5,2.97,40.49,2
5cd15f7b4f05eca,0,209.9,105,35.68,121.9,105,10.36,253.7,104,11.42,9.6,595.1,4,2.59,60.05,1
698fdeeda4282fe,0,167.5,76,28.48,242.1,92,20.58,101.2,103,4.55,11.4,522.2,4,3.08,56.69,2
5797c672ccb2ec4,0,213.9,88,36.36,239.8,119,20.38,148.7,71,6.69,9.8,612.2,14,2.65,66.08,2
92b8d4572cdb3505,0,115.8,108,19.69,243.3,111,20.68,184.6,78,8.31,13.1,556.8,5,3.54,52.22,1
926f20fe9be952ec,30,276.6,99,47.02,220.1,113,18.71,177.9,95,8.01,9.8,684.4,6,2.65,76.39,2
93785d209b368563,21,179.4,88,30.5,181.1,97,15.39,320.7,120,14.43,9.5,690.7,4,2.57,62.89,2
9323dc68bdeed996,0,187.3,84,31.84,270.8,95,23.02,206.4,68,9.29,10.1,674.6,5,2.73,66.88,1
529f3d55ff0d67b,0,201.2,128,34.2,227.2,100,19.31,145.8,91,6.56,8.4,582.6,3,2.27,62.34,2
94797742e84e35a3,0,189.6,78,32.23,267.4,117,22.73,184.5,137,8.3,1.3,642.8,6,0.35,63.61,1
5792bbb8dfea29b,35,186.8,124,31.76,261.0,69,22.19,317.8,103,14.3,15.0,780.6,5,4.05,72.3,0
930bd769e36b2527,31,153.5,83,26.1,219.1,96,18.62,237.4,76,10.68,11.4,621.4,4,3.08,58.48,0
92b9fe35efa607ac,0,187.6,97,31.89,208.2,118,17.7,158.9,101,7.15,8.7,563.4,6,2.35,59.09,2
9312923f04334853,0,230.9,132,39.25,243.2,99,20.67,182.4,57,8.21,11.0,667.5,2,2.97,71.1,0
93d94d4c9a0fff17,26,244.9,150,41.63,118.0,138,10.03,236.0,91,10.62,15.2,614.1,4,4.1,66.38,2
6e4954cb00556ee,0,230.9,93,39.25,223.0,78,18.96,157.8,101,7.1,9.7,621.4,2,2.62,67.93,3
926974e75d141290,0,187.1,104,31.81,250.2,117,21.27,144.9,81,6.52,11.0,593.2,3,2.97,62.57,1
94ea0eb7e5a9d73f,0,170.7,54,29.02,191.1,108,16.24,214.6,107,9.66,13.3,589.7,4,3.59,58.51,1
93dc2ca877bbf09b,28,126.9,97,21.57,166.9,102,14.19,145.2,77,6.53,8.8,447.8,3,2.38,44.67,5
6ecd4c08bd7fd9d,0,189.5,112,32.22,207.0,95,17.6,214.1,91,9.63,9.2,619.8,7,2.48,61.93,0
9320d957d780db02,0,176.9,110,30.07,167.9,100,14.27,182.2,138,8.2,7.7,534.7,2,2.08,54.62,1
73352a321d26239,0,161.1,99,27.39,198.8,81,16.9,228.4,116,10.28,10.6,598.9,4,2.86,57.43,1
926974e29fcd0c36,0,169.4,107,28.8,197.2,71,16.76,202.2,79,9.1,10.7,579.5,4,2.89,57.55,1
6805d06df59f41c,20,254.4,133,43.25,161.7,96,13.74,251.4,91,11.31,10.5,678.0,4,2.84,71.14,0
937565b2726f6ffb,24,127.7,54,21.71,215.0,105,18.28,234.3,84,10.54,5.8,582.8,4,1.57,52.1,2
92c0a986ef2973e4,26,170.5,107,28.99,217.2,77,18.46,225.7,71,10.16,13.6,627.0,5,3.67,61.28,6
948a07374b35c9e3,0,219.1,100,37.25,242.9,90,20.65,168.9,101,7.6,10.1,641.0,4,2.73,68.23,2
926c5d8d94856ed5,0,273.5,104,46.5,183.8,68,15.62,153.8,67,6.92,11.0,622.1,9,2.97,72.01,2
92b905fbc68251e7,0,161.9,138,27.52,200.9,114,17.08,134.0,134,6.03,10.7,507.5,4,2.89,53.52,1
57f42e8dee7b153,27,241.7,87,41.09,142.0,101,12.07,288.9,68,13.0,9.4,682.0,4,2.54,68.7,1
926087ab5bc72577,0,62.8,124,10.68,170.4,66,14.48,280.2,78,12.61,9.4,522.8,4,2.54,40.31,3
926c5a734a478d0e,22,281.1,83,47.79,143.7,130,12.21,239.4,128,10.77,11.2,675.4,9,3.02,73.79,1
69908c66881531b,0,228.2,70,38.79,263.7,80,22.41,142.6,60,6.42,10.7,645.2,5,2.89,70.51,3
7423732f80951f1,0,209.8,82,35.67,194.5,94,16.53,200.4,85,9.02,11.3,616.0,3,3.05,64.27,0
5213cecb437be08,0,265.6,86,45.15,208.8,102,17.75,182.5,105,8.21,11.1,668.0,6,3.0,74.11,2
78c42331d53cb7b,0,214.9,97,36.53,117.8,117,10.01,133.7,78,6.02,11.8,478.2,2,3.19,55.75,2
937b2152074ffc99,0,110.5,79,18.79,223.2,111,18.97,169.5,64,7.63,10.5,513.7,3,2.84,48.23,3
7921ffa62a4c9c7,45,281.1,88,47.79,198.0,103,16.83,94.3,76,4.24,7.5,580.9,3,2.03,70.89,0
587efbd4241d71f,0,137.8,86,23.43,286.3,76,24.34,167.0,77,7.52,14.1,605.2,3,3.81,59.1,2
698e8f8b57df06e,33,271.5,98,46.16,253.4,102,21.54,165.4,85,7.44,8.2,698.5,2,2.21,77.35,1
5d987c320d5718d,0,112.8,108,19.18,218.8,120,18.6,240.2,106,10.81,9.0,580.8,3,2.43,51.02,2
6e11acbcb6d5fd8,0,187.3,118,31.84,239.7,90,20.37,167.5,108,7.54,15.1,609.6,2,4.08,63.83,1
79257cf204aca1a,0,197.0,84,33.49,269.3,105,22.89,158.9,105,7.15,10.8,636.0,4,2.92,66.45,1
92b9e181ed4efd79,32,180.4,89,30.67,129.4,124,11.0,166.9,124,7.51,8.4,485.1,2,2.27,51.45,1
696af9af577b241,0,148.5,126,25.25,219.4,125,18.65,198.5,121,8.93,14.5,580.9,7,3.92,56.75,1
9374bb0acf4fcc68,22,197.1,113,33.51,259.4,95,22.05,134.7,135,6.06,14.6,605.8,5,3.94,65.56,2
9256e049e98158bb,26,153.7,115,26.13,137.8,146,11.71,213.5,104,9.61,15.9,520.9,5,4.29,51.74,1
79edcff2e1ec17f,27,261.3,96,44.42,220.9,101,18.78,179.4,97,8.07,11.3,672.9,2,3.05,74.32,1
926f3c29a55e6982,0,246.2,102,41.85,202.4,134,17.2,180.1,95,8.1,9.4,638.1,5,2.54,69.69,1
73e1b595cb42eba,0,191.0,88,32.47,318.8,119,27.1,247.3,79,11.13,6.5,763.6,4,1.76,72.46,0
93735257ab626333,0,208.3,86,35.41,253.6,89,21.56,291.0,86,13.1,12.6,765.5,3,3.4,73.47,1
6deb21d8fd215ba,0,253.0,73,43.01,219.3,78,18.64,210.8,89,9.49,9.8,692.9,4,2.65,73.79,0
73ab9aad0e43061,0,202.3,87,34.39,201.5,111,17.13,101.7,82,4.58,6.8,512.3,4,1.84,57.94,0
937c1ef8be5d8aef,0,174.4,120,29.65,156.3,98,13.29,136.5,121,6.14,10.2,477.4,5,2.75,51.83,0
6352f27d82c0176,30,127.1,89,21.61,172.1,116,14.63,194.6,111,8.76,12.1,505.9,3,3.27,48.27,1
681aa9274979e11,16,143.5,76,24.4,242.6,58,20.62,147.7,95,6.65,11.3,545.1,3,3.05,54.72,0
94d1e3b7099ca13e,17,186.9,94,31.77,240.0,138,20.4,200.9,64,9.04,5.8,633.6,3,1.57,62.78,1
93154eb9016bbf91,0,194.0,118,32.98,242.0,114,20.57,146.3,108,6.58,12.1,594.4,4,3.27,63.4,1
63af28406675769,0,234.8,89,39.92,106.8,131,9.08,178.5,122,8.03,9.9,530.0,6,2.67,59.7,0
942ba5b712371a8e,0,123.7,96,21.03,103.0,80,8.76,189.4,82,8.52,13.1,429.2,4,3.54,41.85,1
9487fa116206920c,0,173.9,103,29.56,276.4,83,23.49,190.8,113,8.59,15.3,656.4,5,4.13,65.77,0
6e8502f37dfa62b,41,130.9,115,22.25,203.4,110,17.29,171.7,68,7.73,12.4,518.4,4,3.35,50.62,1
6e7423d36cf2c26,0,314.6,102,53.48,169.8,86,14.43,285.1,100,12.83,5.7,775.2,3,1.54,82.28,2
73c07380f0a5828,0,227.9,78,38.74,207.5,115,17.64,211.7,100,9.53,12.1,659.2,5,3.27,69.18,1
9eb8e38ac23b0f99,0,95.5,92,16.24,163.7,63,13.91,264.2,118,11.89,6.6,530.0,6,1.78,43.82,2
94242387e735054d,0,185.3,127,31.5,208.0,73,17.68,206.1,124,9.27,15.1,614.5,3,4.08,62.53,1
941b4fea9705cdbf,0,146.3,133,24.87,202.7,95,17.23,234.7,103,10.56,13.1,596.8,3,3.54,56.2,1
7942de1101843d2,16,184.0,99,31.28,76.4,134,6.49,185.1,96,8.33,12.7,458.2,3,3.43,49.53,2
7331f6fac7a81fc,0,105.8,110,17.99,43.9,88,3.73,189.6,87,8.53,13.1,352.4,5,3.54,33.79,0
937149d8a3e9267b,0,178.0,110,30.26,153.8,64,13.07,236.6,105,10.65,11.7,580.1,4,3.16,57.14,1
6ed7ac04827fd8e,24,149.4,74,25.4,123.9,72,10.53,174.3,84,7.84,10.1,457.7,6,2.73,46.5,1
93d48dcb953e666c,0,209.4,104,35.6,132.5,78,11.26,149.4,123,6.72,11.3,502.6,3,3.05,56.63,2
6e48126bde64de5,0,172.1,105,29.26,211.7,99,17.99,182.2,105,8.2,11.6,577.6,6,3.13,58.58,1
937db0022e47f0b7,0,169.3,82,28.78,217.9,147,18.52,184.2,77,8.29,9.4,580.8,9,2.54,58.13,1
93c91d81a8f5a60c,0,119.1,117,20.25,287.7,136,24.45,223.0,100,10.04,12.2,642.0,4,3.29,58.03,0
689bf634764ed7f,0,194.2,147,33.01,173.4,87,14.74,268.7,114,12.09,5.5,641.8,2,1.49,61.33,2
930c7a4faacea27f,0,198.8,56,33.8,230.1,73,19.56,119.8,81,5.39,9.9,558.6,3,2.67,61.42,2
930e7b11ee3e5e6a,0,167.7,94,28.51,93.7,121,7.96,241.3,115,10.86,13.4,516.1,1,3.62,50.95,3
74a7e69a8bc41df,0,202.2,86,34.37,216.8,93,18.43,239.4,99,10.77,11.8,670.2,2,3.19,66.76,2
74809511ea17730,0,322.5,106,54.83,204.6,93,17.39,186.2,128,8.38,9.4,722.7,4,2.54,83.14,2
9257975be038b129,0,216.2,107,36.75,215.6,84,18.33,138.4,127,6.23,10.2,580.4,3,2.75,64.06,0
9262f374ef427fd5,0,76.4,116,12.99,115.6,74,9.83,226.3,94,10.18,9.4,427.7,3,2.54,35.54,3
52949fa1a447af7,0,72.7,75,12.36,208.6,117,17.73,65.8,71,2.96,9.9,357.0,3,2.67,35.72,1
735a72620689083,31,210.4,100,35.77,225.5,97,19.17,168.7,120,7.59,9.7,614.3,4,2.62,65.15,0
68a4afdb934235c,33,127.2,93,21.62,162.9,104,13.85,247.4,109,11.13,8.1,545.6,13,2.19,48.79,0
926d36bfc2c70de4,28,201.8,79,34.31,304.9,128,25.92,225.6,133,10.15,11.9,744.2,8,3.21,73.59,1
7498a10cb501b86,17,219.5,78,37.32,222.1,94,18.88,188.3,92,8.47,16.1,646.0,5,4.35,69.02,1
92b602f0804fc948,0,99.3,112,16.88,270.5,136,22.99,225.3,94,10.14,9.0,604.1,6,2.43,52.44,3
6ed5af814efdb23,0,239.2,114,40.66,150.0,115,12.75,160.8,81,7.24,10.3,560.3,2,2.78,63.43,5
6932b048e860aa4,0,120.9,58,20.55,235.0,88,19.98,95.1,130,4.28,11.4,462.4,11,3.08,47.89,2
925ca8539b5cf714,0,224.7,81,38.2,129.4,112,11.0,167.6,109,7.54,15.8,537.5,6,4.27,61.01,1
93d29405704c6b2b,19,176.6,88,30.02,162.7,66,13.83,215.5,98,9.7,14.6,569.4,6,3.94,57.49,1
93cc06f4e1aab049,51,283.9,98,48.26,192.0,109,16.32,196.3,85,8.83,10.0,682.2,4,2.7,76.11,1
79eee15ea16cfcc,0,180.6,92,30.7,190.9,114,16.23,295.6,125,13.3,10.3,677.4,4,2.78,63.01,1
6d8eada050113c9,31,125.9,101,21.4,196.4,102,16.69,252.7,75,11.37,10.3,585.3,4,2.78,52.24,1
93db391c634477ba,0,237.6,79,40.39,192.4,107,16.35,207.4,111,9.33,9.1,646.5,9,2.46,68.53,0
93265495ffb181e1,0,198.4,91,33.73,264.7,106,22.5,111.4,101,5.01,9.2,583.7,2,2.48,63.72,2
9487f3dc87933cc5,0,274.3,110,46.63,52.9,109,4.5,246.1,119,11.07,10.9,584.2,5,2.94,65.14,0
937834c51fa42697,0,199.6,89,33.93,211.4,96,17.97,72.4,84,3.26,11.0,494.4,4,2.97,58.13,3
93db13daf4803599,0,217.7,91,37.01,273.5,74,23.25,226.9,99,10.21,9.6,727.7,3,2.59,73.06,3
6d94eeb2f878c6d,0,134.7,96,22.9,235.9,90,20.05,260.2,113,11.71,7.6,638.4,6,2.05,56.71,3
930c821112834527,24,212.7,73,36.16,257.5,103,21.89,227.8,119,10.25,9.7,707.7,13,2.62,70.92,2
68fa41f8b028355,0,256.3,135,43.57,180.2,106,15.32,187.3,135,8.43,6.2,630.0,7,1.67,68.99,2
926496554e57a338,0,183.6,133,31.21,120.7,98,10.26,215.1,112,9.68,12.7,532.1,2,3.43,54.58,1
9475b30b31bb26e8,0,176.2,90,29.95,196.0,115,16.66,263.9,95,11.88,9.2,645.3,4,2.48,60.97,1
9327a2e85e1c865f,37,205.0,94,34.85,165.4,103,14.06,185.0,81,8.32,11.7,567.1,8,3.16,60.39,1
794fe8bade5e463,0,267.9,114,45.54,223.0,74,18.96,262.7,90,11.82,11.3,764.9,3,3.05,79.37,3
948f4db52e47f3e9,0,179.2,111,30.46,175.2,130,14.89,228.6,92,10.29,9.9,592.9,6,2.67,58.31,2
63b9d2b3c534607,0,149.4,145,25.4,196.5,105,16.7,209.5,108,9.43,14.9,570.3,3,4.02,55.55,1
6e66f3fe14aa823,38,163.6,132,27.81,146.7,113,12.47,345.8,115,15.56,13.1,669.2,3,3.54,59.38,3
5d89bf418105087,0,207.6,71,35.29,152.7,94,12.98,217.8,125,9.8,12.4,590.5,13,3.35,61.42,1
9428f3586e32aa1a,0,165.4,108,28.12,183.7,103,15.61,80.2,108,3.61,8.9,438.2,4,2.4,49.74,3
62a1bf35e4ebabb,0,209.8,114,35.67,171.3,82,14.56,154.6,119,6.96,9.9,545.6,9,2.67,59.86,4
92cc9ce32bc34dcc,27,220.1,128,37.42,268.2,133,22.8,146.5,80,6.59,11.1,645.9,3,3.0,69.81,0
744b6602bc74724,0,141.3,72,24.02,154.3,95,13.12,210.6,91,9.48,8.2,514.4,5,2.21,48.83,1
5cfd712f55b7d47,0,196.5,89,33.41,241.3,123,20.51,143.2,105,6.44,4.0,585.0,7,1.08,61.44,0
9320f47d8a19751f,0,180.9,114,30.75,209.5,118,17.81,249.9,105,11.25,7.4,647.7,4,2.0,61.81,2
93156918d80d2b3b,0,105.0,150,17.85,251.6,90,21.39,258.0,93,11.61,14.9,629.5,5,4.02,54.87,0
7a4a5cf795eaab5,0,271.4,119,46.14,190.4,102,16.18,284.7,118,12.81,11.1,757.6,6,3.0,78.13,4
93db6dd667c724fe,43,206.7,79,35.14,174.6,122,14.84,241.5,80,10.87,10.9,633.7,3,2.94,63.79,1
94758ab623271df4,0,166.8,109,28.36,236.0,117,20.06,307.6,77,13.84,9.3,719.7,1,2.51,64.77,1
92619a449ab9f991,0,204.9,107,34.83,135.2,102,11.49,208.2,106,9.37,10.4,558.7,3,2.81,58.5,5
936c1cf8cfd57762,15,154.6,128,26.28,245.6,106,20.88,148.6,90,6.69,9.1,557.9,4,2.46,56.31,1
937a389c7db69ed4,0,127.0,107,21.59,323.2,75,27.47,143.9,127,6.48,7.5,601.6,2,2.03,57.57,1
93260c714f3da711,0,267.4,78,45.46,204.2,85,17.36,111.7,146,5.03,5.9,589.2,4,1.59,69.44,1
685552c769eb74b,0,281.0,66,47.77,160.6,108,13.65,77.9,74,3.51,0.0,519.5,0,0.0,64.93,1
9311ec3f114b2423,33,270.8,96,46.04,220.4,110,18.73,169.9,104,7.65,11.8,672.9,8,3.19,75.61,4
57692facc974641,0,171.2,82,29.1,185.6,102,15.78,203.3,64,9.15,10.2,570.3,7,2.75,56.78,1
743fdc7e352bad2,0,124.1,82,21.1,202.6,120,17.22,289.6,119,13.03,6.7,623.0,8,1.81,53.16,3
93661c49e2975c6c,0,162.8,113,27.68,290.3,111,24.68,114.9,140,5.17,7.2,575.2,3,1.94,59.47,1
5d0d7d513a37650,0,146.3,84,24.87,255.9,113,21.75,45.0,117,2.03,8.0,455.2,12,2.16,50.81,1
6e0b781056851d5,0,254.8,85,43.32,143.4,80,12.19,153.9,102,6.93,15.0,567.1,7,4.05,66.49,2
6900764c1e26a54,26,254.9,108,43.33,243.2,135,20.67,190.8,95,8.59,5.4,694.3,3,1.46,74.05,2
925fd2ef43e9ecb1,31,107.7,124,18.31,188.9,104,16.06,196.2,98,8.83,8.9,501.7,3,2.4,45.6,0
93236299ce79befd,0,158.8,75,27.0,264.8,91,22.51,270.0,77,12.15,7.6,701.2,7,2.05,63.71,1
9262ada4a488fc38,0,182.9,113,31.09,239.6,85,20.37,229.8,104,10.34,5.5,657.8,4,1.49,63.29,2
9260b3e33972d341,0,198.5,112,33.75,42.5,90,3.61,179.2,124,8.06,12.4,432.6,5,3.35,48.77,0
9319042de37e3402,0,178.4,72,30.33,233.6,134,19.86,179.4,91,8.07,12.0,603.4,2,3.24,61.5,0
7466a511221bc8d,0,110.9,91,18.85,158.5,115,13.47,207.5,131,9.34,6.2,483.1,5,1.67,43.33,1
92720a716e3bf5bf,27,166.9,85,28.37,221.2,92,18.8,197.3,97,8.88,12.3,597.7,4,3.32,59.37,1
9489f7b4860ea3e5,0,244.8,91,41.62,60.8,105,5.17,176.7,110,7.95,10.7,493.0,3,2.89,57.63,2
7a1bf76cbc11a33,0,120.8,96,20.54,169.8,101,14.43,194.1,63,8.73,11.9,496.6,3,3.21,46.91,4
9269687854b9f7a0,0,165.3,118,28.1,210.0,101,17.85,187.2,93,8.42,8.5,571.0,3,2.3,56.67,2
931bed9b47134a4f,0,126.7,113,21.54,155.5,131,13.22,206.2,112,9.28,14.4,502.8,7,3.89,47.93,2
926e622c6668f50f,35,215.9,106,36.7,200.6,107,17.05,195.4,107,8.79,15.5,627.4,7,4.19,66.73,0
931c09882ca691c7,0,140.1,132,23.82,209.6,126,17.82,264.1,77,11.88,8.0,621.8,2,2.16,55.68,1
74e22d2f9205e6b,32,209.9,113,35.68,249.8,104,21.23,224.2,92,10.09,8.7,692.6,7,2.35,69.35,1
6df7bcbeeb48fc7,29,139.8,114,23.77,138.2,91,11.75,221.0,88,9.95,5.5,504.5,6,1.49,46.96,0
51d52b7fbeb909d,0,321.6,107,54.67,251.6,115,21.39,141.1,158,6.35,11.3,725.6,3,3.05,85.46,2
93dac3f65a978c14,0,166.6,61,28.32,218.8,107,18.6,208.3,131,9.37,8.2,601.9,6,2.21,58.5,7
6e28383d23008ad,0,214.2,90,36.41,196.8,78,16.73,157.9,112,7.11,5.9,574.8,8,1.59,61.84,0
6817761377ee31c,0,260.0,123,44.2,210.5,127,17.89,234.7,70,10.56,9.0,714.2,3,2.43,75.08,1
947974ef63d46cb2,0,191.9,113,32.62,70.9,87,6.03,204.8,107,9.22,13.4,481.0,4,3.62,51.49,4
6e274007a4376b2,0,213.0,95,36.21,188.8,104,16.05,136.2,89,6.13,13.5,551.5,3,3.65,62.04,0
92ca4d06a517e711,24,118.1,83,20.08,109.6,72,9.32,245.5,73,11.05,16.9,490.1,2,4.56,45.01,1
51d4ed7857fded3,0,190.2,89,32.33,166.4,108,14.14,219.8,73,9.89,15.0,591.4,4,4.05,60.41,6
9320f2f62abf02f1,25,82.2,95,13.97,163.3,109,13.88,264.9,104,11.92,5.1,515.5,6,1.38,41.15,0
5cff3cc2ab67436,32,163.8,80,27.85,177.8,123,15.11,190.4,106,8.57,8.1,540.1,5,2.19,53.72,0
92c86a8fc115b5f9,0,267.8,145,45.53,316.4,121,26.89,208.6,91,9.39,14.4,807.2,11,3.89,85.7,5
5d830e71d8c211f,0,159.8,91,27.17,120.4,86,10.23,163.0,93,7.34,10.6,453.8,3,2.86,47.6,2
623b6733053ff5c,24,214.3,129,36.43,289.8,55,24.63,312.5,130,14.06,10.6,827.2,4,2.86,77.98,1
94ea0f78e0844aea,0,287.3,123,48.84,288.0,114,24.48,266.0,112,11.97,10.5,851.8,4,2.84,88.13,0
9421239c1c8e3882,0,101.2,122,17.2,141.6,87,12.04,198.5,124,8.93,7.5,448.8,3,2.03,40.2,2
92677fc813037cb8,0,102.8,74,17.48,281.7,125,23.94,228.1,113,10.26,13.2,625.8,5,3.56,55.24,2
6de315e1e7869a0,0,109.1,97,18.55,115.7,96,9.83,295.8,84,13.31,8.3,528.9,6,2.24,43.93,0
62a61c90f3dac16,0,215.9,67,36.7,217.0,108,18.45,342.8,130,15.43,5.2,780.9,2,1.4,71.98,1
931bc09d7fc9f74c,0,203.4,110,34.58,128.7,97,10.94,190.5,113,8.57,11.0,533.6,4,2.97,57.06,1
93ca95b96908c26d,0,110.1,113,18.72,169.0,59,14.37,166.7,94,7.5,9.2,455.0,2,2.48,43.07,1
68d99487348b6f6,0,111.0,51,18.87,219.8,84,18.68,202.0,89,9.09,4.4,537.2,14,1.19,47.83,1
7340c0799a6926b,0,239.9,121,40.78,142.3,51,12.1,364.3,106,16.39,9.3,755.8,5,2.51,71.78,1
8c8ce89fa35a9349,0,144.8,107,24.62,112.5,66,9.56,218.7,79,9.84,13.8,489.8,3,3.73,47.75,1
67e6e2016dee1b2,0,135.4,134,23.02,205.9,85,17.5,204.0,103,9.18,7.9,553.2,4,2.13,51.83,1
5d2d7cae526bb4e,0,84.2,134,14.31,80.8,103,6.87,196.1,79,8.82,10.8,371.9,2,2.92,32.92,1
93c9e5a345b68ff1,0,209.1,127,35.55,106.1,80,9.02,179.6,90,8.08,14.0,508.8,6,3.78,56.43,0
736cdef2efd820e,24,130.1,117,22.12,196.0,61,16.66,139.3,123,6.27,11.4,476.8,5,3.08,48.13,0
9d54d6f30bcc12c3,24,175.8,139,29.89,155.0,98,13.18,180.7,64,8.13,7.8,519.3,5,2.11,53.31,2
520abdd5db91cc1,0,241.9,104,41.12,145.2,112,12.34,214.5,105,9.65,6.6,608.2,5,1.78,64.89,1
6e4abca6e28c28e,0,136.7,106,23.24,228.6,105,19.43,265.3,114,11.94,9.8,640.4,4,2.65,57.26,0
6ee335e52f78c5a,0,67.7,68,11.51,195.7,86,16.63,236.5,137,10.64,12.0,511.9,2,3.24,42.02,1
6e4ae1ec9a8cc03,0,200.4,87,34.07,309.2,105,26.28,152.1,118,6.84,10.0,671.7,2,2.7,69.89,1
6e458cb17aba506,0,125.8,103,21.39,207.7,96,17.65,207.4,143,9.33,14.1,555.0,4,3.81,52.18,1
9d452c9491636b30,0,128.2,87,21.79,133.2,105,11.32,177.6,123,7.99,11.2,450.2,2,3.02,44.12,1
744905d363624b3,0,226.3,88,38.47,223.0,107,18.96,255.6,92,11.5,13.0,717.9,3,3.51,72.44,4
7905ed30a5bafb9,37,162.3,107,27.59,233.9,115,19.88,277.4,94,12.48,9.2,682.8,4,2.48,62.43,0
6e9724b35272363,0,224.4,121,38.15,147.9,97,12.57,183.8,74,8.27,6.7,562.8,2,1.81,60.8,2
936776413f6deaa6,0,120.5,127,20.49,189.7,52,16.12,270.1,107,12.15,14.3,594.6,2,3.86,52.62,1
635f4efc2924537,0,91.1,90,15.49,179.3,115,15.24,300.7,89,13.53,11.9,583.0,8,3.21,47.47,2
92c5bf2bbf01b0d0,0,168.8,137,28.7,241.4,107,20.52,204.8,106,9.22,15.5,630.5,4,4.19,62.63,0
686e7c7cc54051a,0,153.5,81,26.1,287.3,115,24.42,230.2,85,10.36,6.5,677.5,5,1.76,62.64,2
931ed712d341dcaa,0,226.2,88,38.45,140.3,114,11.93,208.9,110,9.4,6.4,581.8,2,1.73,61.51,0
936ccc4251751285,0,191.9,107,32.62,206.9,127,17.59,272.0,88,12.24,12.6,683.4,2,3.4,65.85,1
73627242126b641,28,167.9,147,28.54,190.7,105,16.21,193.0,103,8.69,9.2,560.8,6,2.48,55.92,4
931263b3df7cb497,0,180.0,88,30.6,145.0,77,12.33,233.7,120,10.52,11.5,570.2,6,3.11,56.56,2
5db9990ae494d67,0,257.4,67,43.76,261.1,91,22.19,204.4,107,9.2,13.4,736.3,5,3.62,78.77,2
941b4febd1035204,28,174.4,75,29.65,169.9,80,14.44,201.6,130,9.07,11.0,556.9,4,2.97,56.13,1
7a73165c19cbf57,0,159.7,83,27.15,155.4,121,13.21,255.7,114,11.51,8.4,579.2,3,2.27,54.14,1
